VIDEO_IDENTIFIER,USER_IDENTIFIER,ANIMATION,ADDED_TEXT,MUSICAL_SCORE,LANGUAGE_SPOKEN,LANGUAGE_OF_TEXT,EVENT_NUMBER,EVENT_CATEGORY,RELATION_TO_EVENT,AGREEMENT_ON_RELATION,AVG_ANNOTATOR_CONFIDENCE,NEG_CONFIRMATION,SET
c7baee8a7ed10656881c6e6468c5711,4d97029e15467f5e323df31159fe1378,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
c7cee04a2a3a16ca36fabd2eaa4cb2c,6ca401bab7164deacd73618418f1edca,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.33,N/A,Training
c7e4b9a10c0f073c940fdf420af84b4,7de830fe2820e882bd9cc9cc6ceac8aa,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
c7fa819212bdcff10cc6cd33089d845,3fae21e987db8176b3c82362b8a97680,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
c882c4bd7618c8bff14ae23dbabc301e,3e9bf3b4bd86116900a072aa98e57bcb,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
c88c0dfb0c656b1f680358e82a26a,78fd5c99b44e4b23e22f6649fd67b442,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
c8d33d5c1489354c051397912843a,2888a669fcbc2c43947434d371c9f0e4,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
c92e358e3bfc935fd853fe384025677b,c95251821609c4900f6377df2c645f47,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
c931edb1b3d995a20f965154adc18a,6b3cc137d6c787cff049c98301f75567,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Test
c950de813f5fbcb9dc54d4c6aa07565,7632f7ec2427824a6caba29636974024,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
c95f8a15c8477431564859f6a8ecdfa5,b806feff862ddd84da63ad1a926e4793,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.33,N/A,Test
c98155a6777a14815d60ade349a74d21,8164f46453c15e5ebd2c4adc93d3439a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
c994f95aed8bb47226449130c9f173f3,43edd9359f12cfdf43a20a9943835a35,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
c9a13c73176c3c6631f94717b96ce8,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
c9d4245a48debae3041725b816cb2f,fd55089ae9db6c986edc2e652c950069,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Training
c9e9b3c4a5c7104ac2af792fa874a96f,76c749538a96fafc530ac640343f05db,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1.33,N/A,Training
ca1ab8161118a3482f69d2ab81b53,87cdbfb71143b380fae3a6f6a6538c6d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
ca3c428b4aa961170f5662eb23da8d,caa05a0d99e0d3a2b3c972682bf6911d,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
ca46a2a6216ac7611429108b6a5f41,e54b4e095f563d273768b78e61edf68f,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
ca6ee28564d72372f4477c5c7ff7d0ee,27519ba6022b60a65c49e861ba457d35,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Partial,2.5,N/A,Test
ca75cf9898761d99194b5b78581fe957,a66c368a03c75388195252229e43bfcc,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1.67,N/A,Test
cabbcd6fae21cbebc32cc1c6cf1c42,3e95ca1c4f03fbf1ca720a339bfd67e9,N,N,N,Italian?,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Test
cad83e4723a743c98e17c7db9e3c113,d066b5bc3f7fb8fbdc1d551d7f1422b1,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
cb2926d5cdf91dccde628238ce38eeb,be68dd48374e924bccd8e98ca6d474d5,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.67,N/A,Test
cb48b2d6d1a41866ac2f06abdf3c5a2,46b1039ffc306e8fbfb7528f04d11405,N,Y,Score_Only,English,English,Ev109,Wedding_Ceremony,Positive,Partial,1.5,N/A,Training
cb53208e1313f4a66df0fd2cfa212afc,573d9f0cf096b642dca34969eb7b99b3,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
cb593bdf5a2b6d5aeeafb4bc3d095b,330007f79855419844943831256253ce,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.33,N/A,Training
cb6427bc2185e6115748ab8aca97f1e3,0b5328b01febf5fa2aed36a1c0dd6d3f,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,2.33,N/A,Training
cb7938db7d998d412bad2c64309e81ef,3b1d9ac0b9a260faa72c31d79e3f1389,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
cb947e8bc4567c8d13e8fddfa254dc6a,2bc3112f00ab2203a9ae12bbb8cdabb3,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
cbc053f6e962f29de6fbd78e6fac15a0,e5b82180466cb2a74c1f93b32b73d486,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2.5,N/A,Training
cbd3b216732e5c332d6ef8db4a8d8cc,965487e7e59523cdf11b082cb2b612b3,N,N,N,Korean,None,Ev104,Parade,Positive,Full,3,N/A,Test
cc1588d6881229d2db20a797fb2771d,7d1594862ff53038d46b42cea7c72b91,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,2.67,N/A,Test
cc1b39f117bb7eb216d4cd971e9c9b7,cbc05b6a3d4d5aebd443de76a510c59a,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
cc2e5668da71a72251d2cac168190,3dc9b42e324eb6cfa6aa96eaa334b3bf,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
cc342d2a58a42768280dbf1d2b71289,2c242aa91dbe163ac04b603bfe8642b0,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.33,N/A,Training
cc589f55bcb7e81c62b594679d7ecd7,ec8aa342d74f89f4a5ea1f6d5e7b49e7,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
cc5adcb1fc39f9a45efd6cc914da5d1,fe66070700d1a52c9438a75b525fe6e3,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
cc6e2ff9349ec919077cad47e1e7c8,44a282c8edd52434d0766554b88c85c7,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
cc88a6c1eb96d6c490acee623fdbd6fc,f25b2c29d24a551eff414ba1342f44c5,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
cc9b13205dbd27f7dfd7d49e5ba4d2f,d36b211ba2a0555c4cac2f5dde52db97,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,2,N/A,Training
ccbb087c7983438bfde19bdd35db62,43edd9359f12cfdf43a20a9943835a35,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
cd46d3eef357781ba47798ba6554cda,3b2a664cf14995d496250bd15a764207,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
cd82f9118e04268d999ec2c888db198,6c144489175f95c7a00478881e69a966,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
cdaffe19dda5351d5c2465f92c45ffd,7d1594862ff53038d46b42cea7c72b91,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
cdfb53178bba749bacc168b03ccab51,ccdfa580bdd0b75150ceb87132188442,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
ce46987570123e54dd94375c5491f1e,11b8feb8571d16a624eaeb1a835abe74,N,N,N,Non-English,None,Ev104,Parade,Positive,Full,2.67,N/A,Test
ce4eaeb19b74578c7aed1a1979716322,9ec6559436f1d70bbaa8c0f8913aca2d,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
ce5a343624ce8821cd93f2601a78,4a7c9516e7ba57c7099dd6ab5009dedb,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
ce5ab256bd4a5f58c3c56ffdf38fb65e,5e60710021fc018cebb03d3aa8c54d47,N,N,N,Non-English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,2.67,N/A,Training
cea3a9279b330e5c8484be821fda8a1,9001feabf119b24c6f0ef058ff48c5c1,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
cf1bf1484ba27f19b0302bac734a525,6edb885d30b1bee053c745dec84edee1,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
cf367877ae19e687944da2dc8aea6891,24e09c3b9aa2349c6e99a86a9d37411c,N,N,N,English?,None,Ev104,Parade,Positive,Full,3,N/A,Test
cf3d17f48606d1d272d119f248a58b,81ba36009a73a0b58dd4637216ca7ee4,N,N,N,Non-English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,1.67,N/A,Training
cf5241969ebffa276f62deab28627ea8,1452ee23cb51309c45d8b50eb75b9456,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Partial,2,N/A,Test
cf68316224e8da4aa7247addcdd6c28,d379901b8401da72238ff6978a246116,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
d0125aa92732dcc9bf92d6881099b279,5dfcaa536fb271a72d256607494bb72e,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
d01bc8c197172d48663535bbe5c34620,c4843138792e3c88a9eac7df62b49dc7,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
d026975c27e0c0c7feb14153747a4d,35dc6c65ecf619034f02a68ce5d22824,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,1.33,N/A,Training
d0298a722a51a311fc448b992a9c7853,e5849fb472a2754c720d5852c3af44e2,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
d03770d8b6f3c8768c9b8c3876da3f1,e7ba29b0d77e32857a8d5e9730c8488d,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
d0521afc71722a1cf7924a5e4ad3b36b,1a1c9349de76992aca8c7d74bdc2bf6a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,2,N/A,Test
d054278a231be3c105afa1f652bbac,23dbc5f8ca4d525e471c60bd973a1b9c,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
d07a18b75be9b5cd9c536450adc1bd6b,02c34cf80c01722e0f7930cf20c02f2d,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
d07b50e1b8a4df710d0ab14618a1a5,03f3dbf060df294eba5b0fb722afaafa,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
d08e95886eb28942f8d072ae82c91a,466fd06ea1cfa947d07081be515a094e,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
d092f3d85b5c3687ab51d43c9a97344,ba3f91a4e612dd453792a76aeee36d1c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
d09aa760bcdbb2379a919cb56c254e,07f5496cc3d83c871df8a0e11dbb0f07,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
d0bf99c4e985d832697f772254de899b,5a132aa9a5775d899d8f96b76b2a0cdb,N,N,N,French,None,Ev101,Birthday_Party,Positive,Full,2.67,N/A,Training
d0c63a59e01280827f36632d2a5d6,2b0438f7d1945aeaeca4b43666026d4f,N,N,Score_Only,None,None,Ev110,Working_on_a_Woodworking_Project,Positive,Partial,3,N/A,Training
d136dc717fc86589bb3eda7b8a50446f,1ae6397ec4a8e13e1e3ceb155a01ca35,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
d170dea92599f15e927119443c141f6,36a0589d82605f4dda410b6f2c51e997,N,N,N,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
d197bbf0e3a19ccf919bf7dee1714ae3,f72b41e40c2e032460c8446f2ace5284,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
d1f55496d8184e94083674bbfa02187,204f175077979e7b59b577758ae6917c,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
d236b32ea5d75ea5e4833fba32bdd32,bb13abff653e5fccfc3a050b14cd3269,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
d23f158a3c2b5c84ad9048adfe6f4af9,b88af57d223550471056eafa74ab3fec,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
d2601be2eeb3fe5d423c180a3b57a69,b0b76cec4179bd79540da42a51b96a07,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
d2a67c9489fbc592c73fec39b75bd3bd,6293e89ddc1cedfc6f96b45eb7f880c8,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
d2c97bf96de0dceee0aa2ab29041337,0c473c39b7196a7d74c27c6314cfc83e,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
d2e4f8677c75a7ba6a47a72c01419de,215638d8f4056fdcb1adfe6c337a0ab9,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
d2f8d1bfe365cab3e1418b85f0b811,148fa6c8b8ba29e7e538811057117fb0,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
d346dbe4aa977132b2747b58cb7bb496,3b2a664cf14995d496250bd15a764207,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
d3506f1ec5ed2b6425eeee33543234,9541f38ceb2433cca828d7536ed3bdc4,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
d354f8b616a77f64866dbccac13e1dd2,34b098a5f33cef5b75bbe5f168b93817,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
d369b3ad4f59bc6a2866df10b49f4c78,e4866a5505f65864938ed8c78828bda3,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
d3eaa8e61fe5a3e12ae84be0c267c0a9,9721c87fcb43bd6702dd5d7baf0b197a,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
d3eb682a89086e4fc53d3e7af365d75,1a1e34cdc75d2d5284b37ef22dd8d944,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
d3fc4f81819b5ada192162fab94f3d,367ec60d25197c32e75c8a480fa38ab4,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
d42288e364a8b666df5cf38b4dd6d611,271c7ab78749c43d9cce5d3905420c13,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,2,N/A,Training
d424b97fb1ba58f52d26ce7dcf9685,98a913321ec1d77a6f3e608ad6379cac,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
d429d67f2e4dbcb2d686c7918fb39ae,ce67a34a846c0a0defc26bd28d669b80,N,N,N,Non-English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Partial,2.5,N/A,Test
d42f5021258e197bf299de9bce68bff5,f0df19f2ec8c721e8d7eea9b75ad5fc7,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
d44c835c39b25f9410f4681912aa2e4d,ba9042e2c531e654d7d1d15e57d38526,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
d49a4c88c46d23994254baab343b030,38ccfffd18004b5e94b8bb90e138895b,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Test
d4aa7e806dbd80f1c36c7423df53af,9f4c8683da31d0d01a6bbb97d286cf18,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
d4e9e596bfe8db2a957216d686b1241,b2b9979101398ec993164943cc2596f6,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
d4eaf89ea9c52d038bbd21b859af4,fc6121de233673c454c40b7cc8b412c6,N,Y,Overlaid,English,English,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
d4ec614e6af46c68d1271e8924f42ec,209606e5d670eca22665bfdf090d28d2,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Partial,3,N/A,Training
d4fc2ec44ba3185bc7f41c8f53b1698b,988ebb32e9686e4e67311c997561b4e5,N,N,N,Non-English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
d5622283aa46b8c74293f258977d96,9095c86d7177ca440d14581ed7831eb6,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Test
d5b436e45c991ef1e79613d1cf6bc5b9,4b28193c5839b3dfc87c22516067f318,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Training
d5f065cea5321ce715d45f1b5d6c9,91f8c804f688f8ffc96e1713a962a599,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
d5f2c46cded1f5c79936c72e57e3c3d,8643fb11f52b388234efca2cd54fe5f8,N,N,N,Non-English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Test
d62415efb25194f7bd216d34f27363,664c1ef28bad36a409a29ca419c04166,N,N,N,Non-English,None,Ev102,Flash_Mob,Positive,Full,1.67,N/A,Training
d62ecdeae03f061f368cad2d67b74a,965487e7e59523cdf11b082cb2b612b3,N,N,N,Korean,None,Ev104,Parade,Positive,Full,3,N/A,Test
d6333a54153a9a315433483de0a3e23f,fc1a4d99944268ea209c8e50a25f325d,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
d64dd616b3fd3fc947776514d54419,4c85d4ae2c6dcc35c6228c4bdfc4eff9,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
d657a1bb40895f43148a2ab63abb5560,34b098a5f33cef5b75bbe5f168b93817,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
d660d1aca72992e2a1bd92a868d5dcd,587ec7372bb74536561b06416e641758,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Partial,2,N/A,Test
d6d550efec852f6dcec19bed652d53,5ca38e029651ee499d129f616ccef3ad,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Test
d6d685c46e3edd178467e7e91310daf8,225694e9877340ef89fe55cd1d4cec97,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
d713d9647a6644ee84537cc7517584f0,4a7a977b65b14578bfc6c3e7453ee7eb,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Test
d716f5af2397c1cf44d239c4bf56d56,6cc93afe8f0700cdf8bf90f40bcd6587,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
d73f2cff6c53f0bd565a57f46b3ad6eb,d01817a95198cd257f97ce98b745bddc,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
d77fcb3bc92de1b66ff98acd36ec212,1c1335fc184e035a470a587e9c4114b1,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
d7c4283a897adbd21e690ed11cdf3e4,c991d35826f99b6186f19b9cba8b0c7a,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,2.67,N/A,Test
d7cad655de90cded1dc5d81cb5e07a7b,92abe5023260398de6ea28c56fae1e97,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,1.67,N/A,Test
d7d08c3c4bd8d7717e7372ce9ca6029,1269cccfd00687562584caea3e7c6761,N,N,N,Non-English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,1.33,N/A,Test
d83fdec8e540e3d2f86becfa9443c5,1725c2373631ee5e536ed5b2718a3ade,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
d87598691c4855ce2c9308be3f7328,acf454f73ba027cb0feb04dc9f083b96,N,Y,N,English,English_&_Italian,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
d882852af979e08a296e68a2e16f4c3,965487e7e59523cdf11b082cb2b612b3,N,N,N,Korean,None,Ev104,Parade,Positive,Full,3,N/A,Test
d8a3c84349631b2c22503c74225a761f,c4cfb6fc901be0bb7f70c36c4990dd11,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Test
d8ddc67508aebba8a2309d5ad088cb,c4ddfd46cc2a4aa7a96b2f5966c740f7,N,N,N,English?,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1,N/A,Training
d8de8f94e322133854e74cc630d4f2,0ac86c94882dbaa8b1b69e28d6c25197,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2,N/A,Training
d8e29dfdfeea0751285fdbdbde22850,92abe5023260398de6ea28c56fae1e97,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
d8e946f275c3dc3f478f5e35a3eeae80,83121538b498201dc6a99a6dcd8ad79e,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
d8f8ac2934403312e6d56ff5c3bdd80,9efbe5557cd5c0ca1eb420c18c524d93,N,N,Overlaid,None,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Test
d91b127b2bbf251f4a57ab286eec04,8f92b543b2e4d9161384aebe53bd5a0c,N,N,N,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
d9608233d58c7b939ae74b95c8243890,43c6f08cf64319d3d735fb99ae44f082,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
d999c58bd5ff54981826fd3daa37fb9,4bc1ee47e099826ee10c2d3fffbb5f48,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
d9c524af2bd8fce4bab631991e937d,fc1a4d99944268ea209c8e50a25f325d,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2.33,N/A,Training
d9fdf9e12ab41a32f8b399c25e37b731,be6d4281433aa6c0fc015fe8b136550d,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
da3b77b4d36fe7f1ff9afd4dff08bca,41b487801b33b0273048cfb8daa5d8cf,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Training
da3dcbdca87ded4d2c6e5ea201e1cb1,600a195471f23eb8714a5c2d8bd648b2,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,3,N/A,Training
da5bc879cbff5b977c6b7d31e8aad5d6,3a22f67329e83aba3203ea86b4045e7b,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
da9c1775ed5f9f876d7a776142b6706e,11b8feb8571d16a624eaeb1a835abe74,N,N,N,English,None,Ev102,Flash_Mob,Positive,Partial,2.5,N/A,Training
da9c4bc64458de47e9d51d572b7d17d3,7632f7ec2427824a6caba29636974024,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
da9d4479fdacf34ec4bcbba55c2bd2,1e6ef241fb4b3a9eeca9ebaf51dc0d37,n,n,n,English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,1,N/A,Test
daaa541885b2c59e92db3067f61b26,bdf13342fe2b19a76335e463a2df1f4f,N,N,N,English,None,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
db359df24ae639851b1412171825d3c,1242ef74e3d837af40fd60dbd0f7fcd1,N,N,N,Non-English,None,Ev103,Getting_a_Vehicle_Unstuck,Positive,Full,3,N/A,Training
db77f8bc289f6dbc59f97993bf596f,87edd855b49a26c485da1f094138bf6b,N,N,Overlaid,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,3,N/A,Test
db98676d13ee820b396ed33c0984d7c,ee1e74067d64000f7c2deaf6595f1d39,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,1.67,N/A,Training
dba7ac7c88d746292d2322052bdacb0,487b0a07702a1f6a9730f556fdee7d6f,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
dbac99c442f7de88149f367b3ec1c586,72162e7ea18ab13a10ef3d7940feb964,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Training
dbb91c7539a18bc71d17b99c6b75018,27adc85cb6dd51e2980c394ae5eeb262,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
dbd8e54fc613f989e1ede361eeb42cb,1b93c6c7cce7f6aeaa6b056d6145561a,N,N,N,Non-English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
dbdc20ce35723d804d3229791bacb76,1c1335fc184e035a470a587e9c4114b1,N,N,N,English,None,Ev106,Person_Grooming_an_Animal,Positive,Full,3,N/A,Training
dc144d5a1e4d85af2655f7e75d9cad9,9f4c8683da31d0d01a6bbb97d286cf18,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Test
dc3e1df1324954f67bd8124cfa68f39,fc6121de233673c454c40b7cc8b412c6,N,Y,N,English,English,Ev108,Person_Landing_a_Fish,Positive,Full,3,N/A,Training
dc89c84f5c65b2181f3c871522d221d5,f96dda632a53702f38de2b9336a58fd6,N,N,N,English,None,Ev109,Wedding_Ceremony,Positive,Full,3,N/A,Test
dcb7e1df70c8487cbbebfaa16388ca6,536b39a7501e2ea541246ad523d1568e,N,N,N,English,None,Ev104,Parade,Positive,Full,3,N/A,Training
dcb88a77d7ae9ca6d91bf61eec23128c,4310da66dda9a7ad48c8d88acdf18a7f,N,N,N,English,None,Ev110,Working_on_a_Woodworking_Project,Positive,Full,2,N/A,Test
dccf2befd14764d113ec7f8f4e81e7,2c774fb3bf715c176aacd881537dddf9,N,N,N,English,None,Ev105,Person_Attempting_a_Board_Trick,Positive,Full,3,N/A,Training
dcd2e584e19ec21be232a54850ab6a,2c96e82fa12e7454d2329e313c6a5473,N,N,N,English,None,Ev102,Flash_Mob,Positive,Full,2.67,N/A,Test
dce55c9dc59ac7adeb05535b34d5cc2,2cde5c5ae1612fad2607a068fc7d56ae,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
dcf2b155f3c3b1077b965337a5167dc,c0b5546de8dc445f513c5fa10965251c,N,N,N,English,None,Ev107,Person_Hand-Feeding_an_Animal,Positive,Full,3,N/A,Training
dd1b650305d23b2c7601d2c21e4899d,662d4a9083a575b1d6aeaaf39be4dc63,N,N,N,English,None,Ev101,Birthday_Party,Positive,Full,3,N/A,Training
